,img_id,feat_A,feat_B,feat_C,feat_D,feat_E,label
1723,PAT_799_1515_723.png,0.0711,0.728,0.256,4.5,False,False
1724,PAT_1331_1173_380.png,0.1234,0.772,0.243,,True,False
1725,PAT_1371_1278_533.png,0.2274,0.784,0.14,,False,False
1726,PAT_1498_1719_816.png,0.2862,0.826,0.367,,False,False
1727,PAT_1648_2902_292.png,0.0741,0.72,0.206,,False,False
1728,PAT_1881_3713_718.png,0.169,0.738,0.163,,False,False
1729,PAT_796_1510_361.png,0.1103,0.722,0.444,25.0,False,False
1730,PAT_230_350_872.png,0.1693,0.785,0.162,11.0,False,False
1731,PAT_158_243_947.png,0.0946,0.751,0.274,5.5,True,False
1732,PAT_1418_1448_307.png,0.2032,0.783,0.266,,False,False
1733,PAT_872_1708_841.png,0.2024,0.755,0.322,5.5,False,False
1734,PAT_1102_408_613.png,0.1143,0.698,0.118,,False,False
1736,PAT_478_1829_281.png,0.1993,0.816,0.271,13.0,True,False
1737,PAT_1374_1286_775.png,0.1972,0.77,0.211,,False,False
1738,PAT_1584_2610_223.png,0.1297,0.732,0.151,,False,False
1739,PAT_1000_31_620.png,0.3407,0.817,0.255,,False,False
1740,PAT_683_1297_839.png,0.1096,0.719,0.242,18.0,True,False
1741,PAT_1731_3237_919.png,0.0898,0.71,0.43,,True,False
1742,PAT_267_411_513.png,0.2589,0.826,0.373,22.5,False,False
1743,PAT_101_1041_658.png,0.1222,0.737,0.366,17.5,True,False
1744,PAT_1633_2855_594.png,0.2494,0.798,0.138,,False,False
1745,PAT_1765_3337_365.png,0.0822,0.699,0.474,,False,False
1746,PAT_1721_3219_130.png,0.1888,0.788,0.331,,False,False
1747,PAT_1468_3656_337.png,0.0684,0.719,0.178,,False,False
1748,PAT_1092_378_922.png,0.5982,0.867,0.12,,False,False
1749,PAT_561_1068_909.png,0.1325,0.742,0.416,17.0,True,False
1750,PAT_380_1540_432.png,0.2274,0.806,0.145,3.0,False,False
1752,PAT_164_255_130.png,0.1284,0.769,0.222,9.5,False,False
1753,PAT_302_650_477.png,0.3566,0.886,0.278,10.0,True,False
1754,PAT_177_274_371.png,0.1211,0.734,0.336,8.5,False,False
1755,PAT_874_1671_176.png,0.4411,0.863,0.363,18.0,False,False
1756,PAT_274_423_374.png,0.1207,0.718,0.247,5.0,True,False
1757,PAT_727_1373_776.png,0.2636,0.783,0.195,12.5,True,False
1758,PAT_933_1766_191.png,0.1129,0.731,0.281,3.5,False,False
1759,PAT_1554_2393_541.png,0.1113,0.742,0.265,,False,False
1760,PAT_1317_1130_656.png,0.0902,0.736,0.162,,False,False
1761,PAT_615_1168_968.png,0.0861,0.725,0.194,7.5,False,False
1762,PAT_406_1542_301.png,0.0885,0.718,0.211,13.5,False,False
1763,PAT_976_1837_503.png,0.2358,0.799,0.351,30.0,True,False
1764,PAT_677_1348_51.png,0.1118,0.734,0.415,7.5,True,False
1765,PAT_296_640_206.png,0.1046,0.778,0.347,8.5,True,False
1766,PAT_794_1507_723.png,0.1129,0.783,0.243,7.0,False,False
1767,PAT_91_356_273.png,0.086,0.722,0.307,25.0,False,False
1768,PAT_2018_4167_11.png,0.2618,0.866,0.357,,False,False
1769,PAT_237_363_344.png,0.1652,0.772,0.245,16.0,True,False
1770,PAT_858_1632_977.png,0.2192,0.804,0.298,38.5,False,False
1771,PAT_1299_1055_591.png,0.142,0.735,0.18,,False,False
1772,PAT_306_658_825.png,0.1243,0.727,0.485,10.0,True,False
1774,PAT_55_85_884.png,0.1013,0.74,0.496,9.0,True,False
1775,PAT_1247_852_178.png,0.0941,0.705,0.107,,False,False
1776,PAT_342_716_845.png,0.1839,0.795,0.188,11.5,False,False
1777,PAT_41_57_2.png,0.1498,0.753,0.406,5.5,False,False
1778,PAT_168_261_38.png,0.2549,0.84,0.388,6.0,True,False
1779,PAT_1596_2664_323.png,0.3276,0.825,0.13,,False,False
1780,PAT_946_1809_687.png,0.1645,0.784,0.279,3.0,True,False
1781,PAT_2115_4613_260.png,0.1934,0.72,0.106,,False,False
1782,PAT_1784_3416_507.png,0.0639,0.708,0.675,,True,False
1783,PAT_460_894_401.png,0.1286,0.759,0.479,17.0,False,False
1784,PAT_1783_3413_850.png,0.1198,0.733,0.324,,False,False
1785,PAT_2080_4484_997.png,0.1083,0.727,0.139,,True,False
1786,PAT_468_4775_268.png,0.2184,0.781,0.147,5.0,True,False
1787,PAT_308_661_184.png,0.4349,0.899,0.426,7.0,False,False
1788,PAT_145_216_924.png,0.1995,0.785,0.435,6.5,True,False
1789,PAT_891_1701_36.png,0.1877,0.769,0.359,4.5,False,False
1790,PAT_978_1844_715.png,0.173,0.734,0.365,15.5,False,False
1791,PAT_1940_3901_900.png,0.0362,0.725,0.423,,True,False
1792,PAT_1680_3038_587.png,0.0679,0.695,0.424,,True,False
1794,PAT_1810_3484_347.png,0.0524,0.72,0.486,,True,False
1795,PAT_684_1302_934.png,0.1385,0.739,0.162,5.0,True,False
1796,PAT_906_1722_328.png,0.1029,0.707,0.314,15.5,False,False
1797,PAT_541_3303_228.png,0.5957,0.892,0.18,6.5,False,False
1798,PAT_325_1506_999.png,0.2355,0.776,0.161,12.5,False,False
1799,PAT_1443_1536_166.png,0.0989,0.744,0.195,,False,False
1800,PAT_1594_2656_679.png,0.1014,0.743,0.168,,False,False
1801,PAT_677_1350_358.png,0.664,0.952,0.381,7.0,True,False
1802,PAT_217_1291_419.png,0.1356,0.738,0.274,5.5,False,False
1803,PAT_567_1077_64.png,0.1665,0.745,,7.0,False,False
1804,PAT_165_256_460.png,0.1159,0.782,0.11,5.5,False,False
1805,PAT_1222_767_519.png,0.2635,0.764,0.202,,False,False
1806,PAT_990_1860_636.png,0.0708,0.717,0.277,5.0,False,False
1807,PAT_1018_107_68.png,0.2706,0.756,0.082,,False,False
1808,PAT_1869_3663_335.png,0.2147,0.802,0.329,,False,False
1809,PAT_2046_4323_762.png,0.7377,0.957,0.445,,True,False
1810,PAT_579_1099_551.png,0.0604,0.712,0.383,10.0,True,False
1811,PAT_513_965_496.png,0.1338,0.741,0.371,5.0,True,False
1812,PAT_303_652_943.png,0.1031,0.731,0.412,22.0,False,False
1813,PAT_385_783_22.png,0.8004,0.985,0.245,11.5,True,False
1814,PAT_31_42_680.png,0.2382,0.811,0.436,10.0,False,False
1815,PAT_779_1472_741.png,0.071,0.711,0.346,35.0,False,False
1816,PAT_2016_4155_600.png,0.2508,0.759,0.329,,True,False
1817,PAT_460_893_307.png,0.2389,0.696,0.339,10.5,True,False
1818,PAT_380_1540_525.png,0.1005,0.699,0.264,3.0,False,False
1820,PAT_1798_3455_379.png,0.1604,0.737,0.276,,True,False
1821,PAT_867_1650_825.png,0.1514,0.777,0.145,11.0,True,False
1822,PAT_503_950_552.png,0.1375,0.792,0.46,14.0,False,False
1823,PAT_591_1126_21.png,0.2226,0.784,0.277,10.0,False,False
1824,PAT_1572_2494_224.png,0.2067,0.798,0.279,,False,False
1825,PAT_2056_4364_112.png,0.064,0.715,0.283,,True,False
1826,PAT_1538_1830_693.png,0.2054,0.723,0.088,,False,False
1827,PAT_270_417_728.png,0.3787,0.915,0.415,10.0,True,True
1828,PAT_1833_3599_827.png,0.1355,0.74,0.153,,False,False
1829,PAT_714_1337_914.png,0.149,0.736,0.228,13.0,True,False
1830,PAT_1379_1300_924.png,0.1676,0.778,0.283,,False,False
1831,PAT_1151_551_241.png,0.1411,0.732,0.176,,False,False
1832,PAT_295_639_240.png,0.066,0.692,0.203,6.5,True,False
1833,PAT_539_1023_928.png,0.0811,0.681,0.177,5.5,True,False
1834,PAT_747_1408_742.png,0.0492,0.686,,12.5,True,False
1835,PAT_323_686_356.png,0.3651,0.832,0.183,21.5,False,False
1836,PAT_798_1772_469.png,0.4463,0.881,0.106,4.5,False,False
1837,PAT_631_1207_982.png,0.1026,0.706,0.384,10.5,False,False
1838,PAT_334_703_907.png,0.0899,0.726,0.243,5.0,True,False
1839,PAT_1906_3798_588.png,0.0979,0.72,0.177,,False,False
1840,PAT_38_53_198.png,0.0982,0.72,0.374,7.0,True,False
1841,PAT_721_1365_819.png,0.0999,0.716,0.263,12.5,True,False
1842,PAT_361_743_82.png,0.223,0.81,0.256,8.5,True,False
1843,PAT_800_1513_509.png,0.1088,0.718,,7.0,False,False
1844,PAT_333_702_840.png,0.2078,0.817,0.287,6.0,True,True
1845,PAT_1439_1522_320.png,0.1788,0.779,0.45,,False,False
1847,PAT_423_839_717.png,0.2543,0.776,0.321,14.5,True,False
1849,PAT_837_1583_124.png,0.0968,0.754,0.189,21.5,False,False
1850,PAT_38_1002_668.png,0.2037,0.788,,3.5,True,False
1851,PAT_568_1066_235.png,0.1011,0.707,0.154,3.0,False,False
1852,PAT_451_878_634.png,0.3307,0.841,0.197,15.5,True,False
1853,PAT_166_257_586.png,0.1031,0.745,0.13,11.5,False,False
1854,PAT_815_1533_460.png,0.2995,0.839,0.224,14.0,True,False
1855,PAT_257_396_494.png,0.0812,0.738,0.454,10.0,False,False
1857,PAT_660_1249_373.png,0.0801,0.707,0.16,10.0,True,False
1858,PAT_1320_1135_471.png,0.1863,0.739,0.111,,False,False
1859,PAT_860_1641_998.png,0.0897,0.721,0.198,13.5,True,False
1860,PAT_857_1627_310.png,0.0525,0.76,0.558,10.0,False,False
1861,PAT_1636_2869_739.png,0.0988,0.754,0.214,,False,False
1862,PAT_829_1566_135.png,0.1844,0.774,0.261,10.0,False,False
1863,PAT_50_76_728.png,0.2321,0.822,0.484,12.5,True,False
1864,PAT_1786_3420_346.png,0.2268,0.771,0.146,,False,False
1865,PAT_1414_1429_53.png,0.7802,0.943,0.626,,False,False
1866,PAT_51_78_959.png,0.2991,0.851,0.331,15.0,True,False
1867,PAT_937_1768_126.png,0.1379,0.776,0.278,11.0,True,False
1868,PAT_626_1186_898.png,0.1158,0.72,0.283,7.0,False,False
1869,PAT_263_403_382.png,0.0925,0.755,0.363,14.0,False,False
1870,PAT_1498_1715_345.png,0.3156,0.807,0.303,,False,False
1871,PAT_1534_1810_719.png,0.0776,0.703,0.287,,True,False
1872,PAT_368_1652_733.png,0.136,0.761,0.335,15.0,True,False
1873,PAT_1364_1246_238.png,0.0945,0.742,0.143,,True,False
1874,PAT_441_2868_663.png,0.8097,0.964,0.187,5.5,False,False
1875,PAT_360_742_782.png,0.2465,0.77,0.48,9.0,True,False
1876,PAT_650_1230_636.png,0.3329,0.852,0.206,8.5,False,False
1877,PAT_756_1496_599.png,0.1325,0.71,0.304,6.5,True,False
1878,PAT_514_969_995.png,0.1009,0.734,0.123,6.5,True,False
1879,PAT_1653_2916_994.png,0.136,0.752,0.203,,False,False
1880,PAT_1326_1156_783.png,0.1087,0.703,0.29,,True,False
1881,PAT_686_1355_168.png,0.1063,0.718,0.306,16.0,True,False
1882,PAT_1811_3487_560.png,0.1888,0.762,0.174,,False,False
1883,PAT_1282_978_328.png,0.2452,0.813,0.32,,False,False
1884,PAT_874_1672_743.png,0.0596,0.7,0.272,6.5,False,False
1885,PAT_883_1682_256.png,0.1606,0.721,0.432,5.5,True,False
1886,PAT_71_145_971.png,0.8909,0.976,0.177,14.0,False,False
1887,PAT_599_1140_399.png,0.1195,0.718,0.376,16.5,False,False
1888,PAT_628_1191_564.png,0.0695,0.714,0.216,9.0,False,False
1889,PAT_1245_844_471.png,0.2183,0.768,0.405,,False,False
1890,PAT_375_764_705.png,0.1389,0.772,0.326,6.0,False,False
1891,PAT_1161_578_233.png,0.2654,0.825,0.317,,True,False
1893,PAT_2159_4792_718.png,0.0673,0.716,0.613,,True,False
1894,PAT_830_1565_911.png,0.2251,0.789,0.137,6.5,False,False
1895,PAT_269_415_906.png,0.0725,0.71,0.313,19.0,True,False
1896,PAT_369_755_733.png,0.1001,0.772,0.159,15.5,True,False
1897,PAT_187_287_482.png,0.1905,0.8,0.31,6.5,False,False
1898,PAT_567_1078_978.png,0.1163,0.722,0.387,10.5,False,False
1899,PAT_1428_1489_454.png,0.6339,0.87,0.186,,False,False
1900,PAT_912_1729_244.png,0.1889,0.752,0.145,6.5,False,False
1901,PAT_63_1075_331.png,0.1204,0.748,0.294,12.5,True,False
1903,PAT_188_289_859.png,0.2247,0.783,0.292,11.0,True,False
1904,PAT_480_921_1.png,0.0508,0.711,0.28,6.5,True,False
1905,PAT_1730_3236_201.png,0.1171,0.734,,,True,False
1906,PAT_299_1455_759.png,0.368,0.861,0.262,11.5,False,False
1907,PAT_1718_3202_152.png,0.1568,0.772,0.3,,True,False
1908,PAT_1694_3110_213.png,0.0972,0.737,0.421,,False,False
1909,PAT_453_883_719.png,0.1204,0.71,0.376,9.0,True,False
1911,PAT_59_93_573.png,0.1808,0.797,0.149,19.0,False,False
1912,PAT_1581_2570_738.png,0.1042,0.778,0.27,,False,False
1913,PAT_1136_517_92.png,0.1404,0.73,0.191,,True,False
1914,PAT_662_1251_43.png,0.0813,0.727,0.323,27.5,True,False
1915,PAT_1278_966_295.png,0.1502,0.782,0.173,,False,False
1916,PAT_656_1246_489.png,0.1637,0.799,0.317,15.0,True,True
1917,PAT_1324_1146_143.png,0.052,0.709,0.208,,False,False
1918,PAT_230_1009_92.png,0.4815,0.876,0.18,7.5,False,False
1919,PAT_56_88_274.png,0.1253,0.816,0.431,10.5,False,False
1920,PAT_1333_1177_434.png,0.3408,0.855,0.242,,True,False
1921,PAT_193_297_295.png,0.3144,0.781,0.23,4.0,False,False
1922,PAT_771_1489_70.png,0.2147,0.785,0.368,9.5,True,False
1923,PAT_260_400_566.png,0.0766,0.734,0.176,10.0,False,False
1924,PAT_419_833_148.png,0.2577,0.746,0.231,6.0,False,False
1925,PAT_757_1431_907.png,0.0824,0.696,0.135,9.5,True,False
1926,PAT_1547_4231_928.png,0.045,0.684,0.235,,False,False
1927,PAT_445_871_524.png,0.4346,0.861,0.631,11.0,True,False
1928,PAT_904_1737_511.png,0.0992,0.734,0.34,17.0,False,False
1929,PAT_325_1506_440.png,0.6251,0.914,0.149,12.5,False,False
1930,PAT_866_1649_674.png,0.088,0.716,0.112,9.0,True,False
1931,PAT_370_2558_573.png,0.6767,0.976,0.533,9.5,False,False
1932,PAT_471_909_344.png,0.2641,0.845,0.542,58.0,False,False
1933,PAT_864_1645_626.png,0.5425,0.875,0.349,14.5,True,False
1934,PAT_1575_2516_618.png,0.5302,0.849,0.128,,False,False
1935,PAT_300_1689_862.png,0.0907,0.717,0.133,7.5,False,False
1936,PAT_753_1834_712.png,0.3875,0.836,0.146,4.0,False,False
1937,PAT_263_1480_753.png,0.371,0.704,0.308,8.0,False,False
1938,PAT_1312_1102_578.png,0.2058,0.762,0.153,,True,False
1939,PAT_1033_153_301.png,0.0615,0.697,0.056,,False,False
1940,PAT_972_1843_756.png,0.1585,0.795,0.27,4.0,True,True
1941,PAT_1245_845_32.png,0.1133,0.769,0.293,,False,False
1942,PAT_716_1345_460.png,0.0601,0.697,0.385,15.0,False,False
1943,PAT_2088_4525_507.png,0.1217,0.726,0.22,,False,False
1944,PAT_161_250_197.png,0.2178,0.848,0.301,13.0,False,False
1945,PAT_665_1261_17.png,0.2265,0.757,0.36,11.5,False,False
1946,PAT_417_828_723.png,0.24,0.837,0.318,7.0,True,False
1947,PAT_1332_1174_839.png,0.0819,0.696,0.202,,True,False
1948,PAT_823_1556_787.png,0.5993,0.921,0.35,7.5,True,False
1949,PAT_14_22_850.png,0.161,0.767,0.437,8.0,False,False
1950,PAT_272_420_10.png,0.1577,0.806,0.411,30.0,False,False
1951,PAT_1274_954_677.png,0.5732,0.92,0.245,,False,False
1952,PAT_1223_770_120.png,0.0419,0.703,0.136,,True,False
1953,PAT_1726_3228_674.png,0.1266,0.789,0.222,,False,False
1954,PAT_73_111_609.png,0.1773,0.779,0.442,11.5,False,False
1955,PAT_677_1348_657.png,0.0952,0.723,0.483,7.5,True,False
1956,PAT_100_393_898.png,0.205,0.775,0.379,5.0,False,False
1957,PAT_1492_1705_728.png,0.1349,0.737,0.2,,False,False
1958,PAT_720_1362_700.png,0.0954,0.731,0.451,10.5,False,False
1959,PAT_439_859_84.png,0.2267,0.83,0.231,4.5,False,False
1960,PAT_1547_1876_839.png,0.1143,0.706,0.187,,False,False
1961,PAT_2079_4480_586.png,0.2038,0.838,0.303,,True,False
1962,PAT_876_1665_569.png,0.2053,0.714,0.183,7.5,False,False
1963,PAT_237_363_858.png,0.3726,0.833,0.222,16.0,True,False
1964,PAT_388_1592_576.png,0.522,0.933,0.236,18.0,True,False
1965,PAT_58_91_845.png,0.0821,0.71,0.284,7.5,True,False
1966,PAT_36_50_14.png,0.2281,0.785,0.351,5.0,False,False
1967,PAT_201_306_781.png,0.1561,0.728,0.375,11.0,False,False
1968,PAT_771_1490_334.png,0.0661,0.723,0.398,6.0,False,False
1969,PAT_84_128_233.png,0.1328,0.747,0.312,9.0,True,False
1970,PAT_1301_1063_739.png,0.2149,0.775,0.155,,True,False
1971,PAT_1401_1374_593.png,0.1437,0.732,0.494,,True,False
1972,PAT_1184_678_86.png,0.0652,0.714,0.25,,True,False
1973,PAT_478_1829_141.png,0.275,0.802,0.33,13.0,True,False
1974,PAT_181_280_417.png,0.1087,0.798,0.388,13.0,False,False
1975,PAT_364_748_278.png,0.2375,0.755,0.389,12.5,False,False
1976,PAT_251_382_576.png,0.1233,0.739,0.258,9.0,True,False
1977,PAT_1249_861_810.png,0.2948,0.839,0.266,,False,False
1978,PAT_191_293_314.png,0.2151,0.801,0.386,12.5,True,False
1979,PAT_573_1090_164.png,0.0547,0.714,0.376,8.0,True,False
1980,PAT_1928_3876_437.png,0.1701,0.769,0.393,,True,False
1981,PAT_1407_1402_347.png,0.6696,0.932,0.301,,False,False
1982,PAT_834_1572_430.png,0.3045,0.775,0.202,8.5,False,False
1983,PAT_1310_1097_774.png,0.1128,0.738,0.265,,True,False
1984,PAT_318_677_278.png,0.3579,0.865,0.262,4.5,False,False
1985,PAT_46_879_386.png,0.2123,0.786,0.146,10.0,True,False
1986,PAT_1411_1415_723.png,0.1834,0.767,0.244,,False,False
1987,PAT_641_3704_317.png,0.0934,0.921,0.493,4.0,False,False
1988,PAT_242_369_930.png,0.0874,0.699,0.122,12.0,True,False
1989,PAT_13_21_350.png,0.1386,0.734,0.337,9.0,False,False
1990,PAT_1495_1708_278.png,0.1389,0.747,0.228,,True,False
1991,PAT_248_379_695.png,0.2462,0.79,0.214,5.5,True,False
1992,PAT_1345_1223_175.png,0.1262,0.913,0.33,,True,False
1993,PAT_392_792_22.png,0.3038,0.808,,6.0,True,False
1994,PAT_146_217_187.png,0.1994,0.731,0.307,13.0,False,False
1995,PAT_1216_760_593.png,0.6401,0.933,0.277,,False,False
1996,PAT_367_753_130.png,0.1762,0.82,0.29,5.5,False,False
1997,PAT_570_1084_637.png,0.1733,0.75,0.162,6.0,True,False
1998,PAT_570_1085_344.png,0.2933,0.836,0.164,14.0,True,False
1999,PAT_986_1855_702.png,0.2398,0.858,0.383,15.0,False,False
2000,PAT_1671_3008_622.png,0.2628,0.956,0.502,,True,False
2001,PAT_370_758_322.png,0.1511,0.735,,9.5,False,False
2002,PAT_1063_268_919.png,0.1365,0.718,0.09,,False,False
2003,PAT_1464_1612_284.png,0.5368,0.852,0.168,,False,False
2004,PAT_422_837_617.png,0.3118,0.826,0.418,17.0,True,False
2005,PAT_662_1251_380.png,0.1755,0.767,,27.5,True,False
2006,PAT_575_1087_29.png,0.2491,0.818,0.437,9.5,True,False
2007,PAT_383_777_129.png,0.0729,0.724,0.314,11.0,False,False
2008,PAT_1089_375_60.png,0.1414,0.918,0.349,,True,False
2009,PAT_388_1589_976.png,0.2187,0.825,0.346,5.0,False,False
2010,PAT_93_361_51.png,0.8123,0.977,0.404,7.0,True,False
2011,PAT_545_1031_428.png,0.1826,0.792,0.312,9.5,False,False
2012,PAT_406_1542_754.png,0.0779,0.913,0.17,13.5,False,False
2013,PAT_872_1709_526.png,0.2214,0.776,0.345,8.0,False,False
2014,PAT_1241_824_82.png,0.0635,0.703,0.15,,True,False
2015,PAT_949_1802_582.png,0.0631,0.724,0.278,7.5,False,True
2016,PAT_169_694_411.png,0.0647,0.698,0.206,6.0,False,False
2017,PAT_537_1014_452.png,0.0455,0.707,0.288,7.5,False,False
2019,PAT_632_1206_634.png,0.2387,0.766,0.279,16.0,False,False
2020,PAT_1184_676_904.png,0.6837,0.888,0.214,,True,False
2021,PAT_1946_3924_929.png,0.0704,0.74,0.266,,True,False
2022,PAT_632_1206_637.png,0.2609,0.763,0.301,16.0,False,False
2023,PAT_822_1551_573.png,0.0617,0.924,0.419,15.5,True,False
2024,PAT_683_1297_195.png,0.0842,0.908,0.246,18.0,True,False
2025,PAT_982_1852_526.png,0.1333,0.783,0.376,15.5,False,False
2026,PAT_574_1081_628.png,0.1982,0.747,0.495,11.0,False,False
2027,PAT_1408_1406_950.png,0.1404,0.695,0.241,,False,False
2028,PAT_736_1392_562.png,0.0712,0.929,0.228,10.0,False,False
2029,PAT_691_1312_389.png,0.1033,0.739,0.542,10.0,True,True
2030,PAT_687_1304_898.png,0.1788,0.922,0.376,6.5,True,False
2031,PAT_838_1585_979.png,0.0728,0.916,0.123,14.0,False,False
2032,PAT_1414_1426_124.png,0.4656,0.91,0.297,,False,False
2033,PAT_719_1361_160.png,0.1506,0.741,0.35,24.0,False,True
2034,PAT_1107_427_352.png,0.0907,0.926,0.208,,True,False
2035,PAT_992_1864_653.png,0.0558,0.7,0.252,8.5,False,False
2036,PAT_1051_220_356.png,0.1232,0.706,0.123,,False,False
2037,PAT_1209_737_590.png,0.538,0.936,0.349,,True,False
2038,PAT_2152_4781_332.png,0.3277,0.811,0.239,,True,False
2039,PAT_323_687_169.png,0.1972,0.863,0.272,20.5,False,False
2040,PAT_833_1571_134.png,0.1091,0.918,,3.0,True,False
2041,PAT_233_354_828.png,0.1143,0.778,0.273,6.5,True,True
2042,PAT_1536_1819_562.png,0.2066,0.744,0.209,,False,False
2043,PAT_387_1614_866.png,0.1054,0.92,0.348,5.5,True,False
2044,PAT_1707_3148_237.png,0.3713,0.896,0.225,,False,False
2045,PAT_851_4520_743.png,0.454,0.817,0.351,17.5,False,False
2046,PAT_167_258_479.png,0.1618,0.921,0.236,8.5,True,False
2047,PAT_1755_3309_828.png,0.1161,0.737,0.199,,True,False
2048,PAT_710_1330_243.png,0.0477,0.702,0.388,9.5,False,True
2049,PAT_145_216_110.png,0.2005,0.914,0.568,6.5,True,False
2050,PAT_317_675_144.png,0.1893,0.768,0.133,6.0,False,False
2051,PAT_942_1792_411.png,0.9284,0.955,0.214,11.5,False,False
2052,PAT_324_1465_43.png,0.244,0.926,0.211,5.5,False,False
2053,PAT_894_1679_640.png,0.1009,0.727,0.338,9.5,False,True
2054,PAT_373_2598_235.png,0.1448,0.93,0.329,6.0,True,False
2055,PAT_31_43_129.png,0.0933,0.918,0.497,6.0,False,False
2056,PAT_220_338_339.png,0.2634,0.79,0.477,16.0,True,False
2057,PAT_1980_4018_929.png,0.336,0.748,0.226,,True,False
2058,PAT_69_1053_332.png,0.1157,0.733,0.316,10.5,False,False
2060,PAT_1855_3641_327.png,0.7307,0.968,0.207,,False,False
2061,PAT_1074_322_864.png,0.0797,0.902,0.218,,False,False
2062,PAT_213_328_117.png,0.0462,0.918,0.297,3.0,True,False
2063,PAT_980_1849_295.png,0.06,0.912,0.591,9.0,False,False
2064,PAT_91_140_664.png,0.8122,0.969,0.215,25.0,False,False
2065,PAT_369_756_130.png,0.2042,0.93,0.441,5.5,True,False
2066,PAT_1303_1077_501.png,0.116,0.926,0.201,,False,False
2068,PAT_742_1470_834.png,0.2354,0.932,0.328,12.5,True,False
2069,PAT_215_330_341.png,0.0833,0.919,0.805,11.0,True,False
2070,PAT_1185_679_115.png,0.0918,0.928,0.284,,False,False
2071,PAT_404_805_575.png,0.0504,0.921,0.214,6.0,False,False
2072,PAT_890_1693_904.png,0.1721,0.801,0.203,7.5,False,True
2073,PAT_756_1495_858.png,0.279,0.951,0.398,5.0,True,False
2074,PAT_1554_2392_767.png,0.227,0.937,0.539,,False,False
2075,PAT_1969_3980_995.png,0.0633,0.92,0.149,,False,False
2076,PAT_1202_722_827.png,0.1141,0.924,0.436,,True,False
2077,PAT_101_1041_898.png,0.1861,0.933,0.36,17.5,True,False
2078,PAT_388_4500_103.png,0.1476,0.925,0.183,18.0,False,False
2079,PAT_455_885_115.png,0.0433,0.935,0.252,9.5,False,False
2080,PAT_2013_4148_303.png,0.2044,0.917,0.221,,False,False
2081,PAT_307_1685_651.png,0.0644,0.906,0.296,4.0,True,False
2082,PAT_844_1605_308.png,0.1395,0.92,0.515,7.5,True,False
2083,PAT_172_267_557.png,0.0438,0.87,,14.0,True,False
2084,PAT_93_361_467.png,0.7506,0.986,0.198,7.0,True,False
2085,PAT_1415_1440_629.png,0.1501,0.916,0.29,,False,False
2086,PAT_1414_1433_570.png,0.2102,0.927,0.39,,False,False
2087,PAT_355_732_102.png,0.1759,0.923,0.285,5.0,True,False
2088,PAT_2062_4397_39.png,0.0716,0.902,0.358,,True,False
2089,PAT_561_1068_557.png,0.108,0.923,0.436,17.0,True,False
2090,PAT_781_1474_517.png,0.1936,0.943,0.188,7.0,True,False
2091,PAT_2123_4647_95.png,0.0844,0.925,0.288,,False,False
2092,PAT_1571_2484_488.png,0.0859,0.913,0.219,,False,False
2093,PAT_1520_1777_935.png,0.1535,0.919,0.46,,True,False
2094,PAT_247_1294_292.png,0.1515,0.925,0.351,9.0,False,False
2095,PAT_406_808_560.png,0.0799,0.916,0.284,9.5,True,False
2096,PAT_78_118_164.png,0.0473,0.917,0.618,20.0,True,False
2097,PAT_81_123_52.png,0.0605,0.907,0.447,12.0,True,False
2098,PAT_2077_4463_77.png,0.0484,0.913,0.164,,False,False
2099,PAT_935_1781_920.png,0.5596,0.961,0.767,7.0,False,False
2100,PAT_798_1770_256.png,0.0428,0.905,0.156,4.5,False,False
2101,PAT_377_768_643.png,0.1493,0.931,0.209,5.0,False,False
2102,PAT_920_1748_942.png,0.459,0.949,0.178,5.5,False,False
2103,PAT_118_180_500.png,0.1151,0.92,0.427,4.0,True,False
2104,PAT_684_1303_368.png,0.1012,0.927,0.494,11.0,True,False
2106,PAT_1787_3421_516.png,0.1959,0.929,0.2,,True,False
2107,PAT_1421_1464_297.png,0.5544,0.957,0.113,,False,False
2108,PAT_70_107_155.png,0.0964,0.918,0.603,8.0,True,True
2109,PAT_464_1794_271.png,0.463,0.961,0.242,19.0,True,False
2110,PAT_636_1204_666.png,0.0491,0.92,0.388,19.0,True,False
2111,PAT_943_1793_256.png,0.1163,0.926,0.38,12.5,False,False
2112,PAT_522_3168_747.png,0.0533,0.922,0.163,9.0,False,False
2113,PAT_562_1110_360.png,0.053,0.906,0.22,0.0,True,False
2114,PAT_689_1307_354.png,0.2729,0.936,0.181,7.0,False,False
2116,PAT_1260_894_63.png,0.1599,0.931,0.125,,False,False
2117,PAT_1148_542_708.png,0.0526,0.916,0.505,,True,False
2118,PAT_878_1663_7.png,0.6894,0.964,0.248,9.0,False,False
2119,PAT_983_1854_274.png,0.219,0.936,0.528,8.0,False,False
2120,PAT_75_113_647.png,0.1651,0.928,0.193,11.0,False,False
2121,PAT_159_245_181.png,0.2522,0.937,0.368,5.0,True,False
2123,PAT_1850_3631_519.png,0.327,0.939,0.352,,False,False
2124,PAT_2024_4221_632.png,0.8305,0.958,0.252,,False,False
2125,PAT_78_118_685.png,0.0395,0.922,0.27,20.0,True,False
2126,PAT_217_332_906.png,0.0548,0.922,0.218,8.0,True,False
2127,PAT_1633_2855_460.png,0.2391,0.936,0.255,,False,False
2128,PAT_202_308_692.png,0.12,0.928,0.264,8.5,True,False
2129,PAT_767_1501_691.png,0.3179,0.92,0.262,0.0,False,False
